Region,Month,Year,FunctionalGroup,BPUE,Grazing_m3
SouthCentral,1,2010,Omnivor,364.49225,0.001652363875
SouthCentral,1,2010,Predator,6.8336250000000005,3.26252125e-4
SouthCentral,1,2011,Herbivore,1032.807125,9.73965e-4
SouthCentral,1,2011,Omnivor,312.882125,1.9948975e-4
SouthCentral,1,2011,Predator,4.91625,2.4447875000000002e-5
SouthCentral,1,2012,Herbivore,9671.852875,0.0065504612499999995
SouthCentral,1,2012,Omnivor,2966.3377499999997,0.00131941325
SouthCentral,1,2012,Predator,24.022875,0.001233798125
SouthCentral,1,2013,Herbivore,1418.86625,0.00110394875
SouthCentral,1,2013,Omnivor,394.854375,2.86499375e-4
SouthCentral,1,2013,Predator,3.199125,3.6783875e-5
SouthCentral,1,2014,Herbivore,3704.781125,0.01338396125
SouthCentral,1,2014,Omnivor,1319.0575,0.0013785036249999998
SouthCentral,1,2014,Predator,2.936375,2.9175e-4
SouthCentral,1,2015,Herbivore,739.749,0.00147922625
SouthCentral,1,2015,Omnivor,189.561,2.29032e-4
SouthCentral,1,2015,Predator,19.424625,2.5134625e-4
SouthCentral,1,2016,Herbivore,5811.680875,0.02344041
SouthCentral,1,2016,Omnivor,379.488625,0.002112216125
SouthCentral,1,2016,Predator,22.89975,7.161823749999999e-4
SouthCentral,1,2017,Herbivore,2576.5750000000003,0.00665674875
SouthCentral,1,2017,Omnivor,1013.342,0.00108249875
SouthCentral,1,2017,Predator,7.0455,8.271037499999999e-5
SouthCentral,1,2018,Herbivore,2989.038,0.007611326666666667
SouthCentral,1,2018,Omnivor,775.346,4.368733333333333e-4
SouthCentral,1,2018,Predator,13.222,6.046428333333333e-4
SouthCentral,1,2019,Herbivore,2466.7163333333338,0.003129211666666667
SouthCentral,1,2019,Omnivor,723.7101666666666,0.0014195165
SouthCentral,1,2019,Predator,29.820999999999998,5.861983333333333e-4
SouthCentral,1,2020,Herbivore,1588.5073333333335,0.001875645
SouthCentral,1,2020,Omnivor,871.2616666666667,0.0014481005
SouthCentral,1,2020,Predator,14.411999999999999,2.6383333333333332e-5
SouthCentral,1,2022,Herbivore,1090.8238333333334,0.002694825
SouthCentral,1,2022,Omnivor,457.532,6.678074999999999e-4
SouthCentral,1,2022,Predator,3.356,2.3026e-5
SouthCentral,1,2023,Herbivore,1832.7498333333333,0.004470420333333333
SouthCentral,1,2023,Omnivor,846.4685,7.876153333333333e-4
SouthCentral,1,2023,Predator,14.413499999999999,8.093766666666667e-5
SouthCentral,2,2010,Herbivore,1681.8246250000002,0.003124495
SouthCentral,2,2010,Omnivor,361.6095,5.98622875e-4
SouthCentral,2,2010,Predator,7.25175,6.3380125e-5
SouthCentral,2,2011,Herbivore,1463.93225,0.00179418625
SouthCentral,2,2011,Omnivor,1087.31375,3.434785e-4
SouthCentral,2,2011,Predator,15.918,1.23445e-4
SouthCentral,2,2012,Herbivore,2947.558125,0.0088626375
SouthCentral,2,2012,Omnivor,1340.321375,0.001403347125
SouthCentral,2,2012,Predator,53.203125,5.44884875e-4
SouthCentral,2,2013,Herbivore,2361.645125,0.00514934625
SouthCentral,2,2013,Omnivor,1187.3365,5.40790625e-4
SouthCentral,2,2013,Predator,14.19825,1.26002875e-4
SouthCentral,2,2014,Herbivore,5683.7335,0.0200901825
SouthCentral,2,2014,Omnivor,756.22925,4.3931412500000004e-4
SouthCentral,2,2014,Predator,19.09875,3.43125e-4
SouthCentral,2,2015,Herbivore,2307.58675,0.005172685
SouthCentral,2,2015,Omnivor,1158.895,3.83106625e-4
SouthCentral,2,2015,Predator,27.53625,3.1393037500000004e-4
SouthCentral,2,2016,Herbivore,2445.625142857143,0.007418001428571429
SouthCentral,2,2016,Omnivor,599.0001428571428,0.00158934
SouthCentral,2,2016,Predator,9.075,1.8685971428571428e-4
SouthCentral,2,2017,Herbivore,2675.91025,0.0038221600000000002
SouthCentral,2,2017,Omnivor,1954.63125,6.40886875e-4
SouthCentral,2,2017,Predator,44.043749999999996,0.00018266412500000001
SouthCentral,2,2018,Herbivore,2533.5231249999997,0.0083400125
SouthCentral,2,2018,Omnivor,456.227125,3.0482687500000004e-4
SouthCentral,2,2018,Predator,22.253999999999998,1.1890249999999999e-4
SouthCentral,2,2019,Herbivore,3643.8920000000003,0.00509535025
SouthCentral,2,2019,Omnivor,753.195,4.00013e-4
SouthCentral,2,2019,Predator,29.325,4.58095e-5
SouthCentral,2,2020,Herbivore,1957.4453333333333,0.00681967
SouthCentral,2,2020,Omnivor,559.9936666666666,6.265458333333334e-4
SouthCentral,2,2020,Predator,13.715,1.175185e-4
SouthCentral,2,2022,Herbivore,1401.4995000000001,0.0038359216666666663
SouthCentral,2,2022,Omnivor,274.20616666666666,1.43222e-4
SouthCentral,2,2022,Predator,11.052499999999998,1.4455233333333334e-4
SouthCentral,2,2023,Herbivore,1935.3275,0.0050608066666666665
SouthCentral,2,2023,Omnivor,837.3985,4.293063333333334e-4
SouthCentral,2,2023,Predator,37.936,3.3800266666666665e-4
SouthCentral,3,2010,Herbivore,2622.9673373595383,0.012587049298312152
SouthCentral,3,2010,Omnivor,462.4084158625932,0.0012165893930980217
SouthCentral,3,2010,Predator,2.9539999999999997,2.6374999999999997e-5
SouthCentral,3,2011,Herbivore,1386.3459744097115,0.006367805813265109
SouthCentral,3,2011,Omnivor,282.9460757494195,4.1457429533723694e-4
SouthCentral,3,2011,Predator,5.875752628121528,5.0289624294416055e-5
SouthCentral,3,2012,Herbivore,1944.131620705144,0.01272944128123373
SouthCentral,3,2012,Omnivor,627.7638395496608,0.0015008056795724652
SouthCentral,3,2012,Predator,7.190362312333822,8.610138902627211e-5
SouthCentral,3,2013,Herbivore,3950.927883592683,0.018198423909415267
SouthCentral,3,2013,Omnivor,1570.857571347655,0.0029535228732531335
SouthCentral,3,2013,Predator,7.5511851866265545,7.395573257976267e-5
SouthCentral,3,2014,Herbivore,2579.417901762365,0.01709027448934889
SouthCentral,3,2014,Omnivor,1340.288418406135,0.0022608258941957584
SouthCentral,3,2014,Predator,10.841862853967504,9.671895405328129e-5
SouthCentral,3,2015,Herbivore,5685.918284353825,0.02779626854554094
SouthCentral,3,2015,Omnivor,2433.599001014613,0.006565297721211108
SouthCentral,3,2015,Predator,48.31528620609746,4.1840752294405203e-4
SouthCentral,3,2016,Herbivore,2097.8473470994004,0.010244406137877558
SouthCentral,3,2016,Omnivor,1185.854524418081,0.0032524108948349915
SouthCentral,3,2016,Predator,15.424302736651583,1.2789789707342536e-4
SouthCentral,3,2017,Herbivore,2532.814292971711,0.017519997543437485
SouthCentral,3,2017,Omnivor,550.3449637396527,3.3747380223714566e-4
SouthCentral,3,2017,Predator,83.19993259987223,7.350944789584865e-4
SouthCentral,3,2018,Herbivore,5429.207545756396,0.02624473041322667
SouthCentral,3,2018,Omnivor,689.7466123146783,0.002346978564227244
SouthCentral,3,2018,Predator,1.6480000000000001,1.4714285714285715e-5
SouthCentral,3,2019,Herbivore,1031.2638107369758,0.0034868164435248455
SouthCentral,3,2019,Omnivor,345.20664379894646,2.848683499440965e-4
SouthCentral,3,2019,Predator,5.438454545454546,3.496004545454546e-5
SouthCentral,3,2020,Herbivore,12343.41454925958,0.05630122473509083
SouthCentral,3,2020,Omnivor,1448.3455287714485,0.004961713986081593
SouthCentral,3,2020,Predator,3.4633846153846153,3.0923076923076926e-5
SouthCentral,3,2021,Herbivore,6541.2695158426295,0.03133011166311931
SouthCentral,3,2021,Omnivor,574.0243443337661,0.001476130783224012
SouthCentral,3,2021,Predator,2.6712857142857143,5.935714285714286e-5
SouthCentral,3,2022,Herbivore,9752.25653665195,0.04901917161758491
SouthCentral,3,2022,Omnivor,363.84855903765134,0.0010059236872914346
SouthCentral,3,2022,Predator,6.071999999999999,5.421428571428571e-5
SouthCentral,3,2023,Herbivore,3144.1685,0.006982016666666667
SouthCentral,3,2023,Omnivor,1856.5169999999998,0.0011199943333333334
SouthCentral,3,2023,Predator,38.84,2.7277733333333336e-4
SouthCentral,4,2010,Herbivore,7449.983918963322,0.034916237163528936
SouthCentral,4,2010,Omnivor,1023.0814845109225,0.002976699067274549
SouthCentral,4,2010,Predator,6.15375,5.001845833333334e-5
SouthCentral,4,2011,Herbivore,2852.6058765935195,0.017250581568106358
SouthCentral,4,2011,Omnivor,745.7279635826443,4.613119825492015e-4
SouthCentral,4,2011,Predator,15.691772727272728,1.4771445454545454e-4
SouthCentral,4,2012,Herbivore,5141.499659620832,0.026170374056949802
SouthCentral,4,2012,Omnivor,1842.8651618902509,0.004716337596267654
SouthCentral,4,2012,Predator,15.479999999999999,1.0636933333333333e-4
SouthCentral,4,2013,Herbivore,11609.943070493482,0.06504885515153466
SouthCentral,4,2013,Omnivor,3067.0304735231175,0.013488511882594777
SouthCentral,4,2013,Predator,6.3915,4.516958333333333e-5
SouthCentral,4,2014,Herbivore,5037.788647242379,0.032240055442719406
SouthCentral,4,2014,Omnivor,3338.383271898201,0.018548516308025908
SouthCentral,4,2014,Predator,32.83788233717521,2.916878745640265e-4
SouthCentral,4,2015,Herbivore,35320.336106242095,0.1693517302548155
SouthCentral,4,2015,Omnivor,7379.397918927903,0.029855674340140626
SouthCentral,4,2015,Predator,85.91824940856267,8.112455792350008e-4
SouthCentral,4,2016,Herbivore,16672.500633631666,0.07268509257294664
SouthCentral,4,2016,Omnivor,8000.103139819485,0.04749726566502679
SouthCentral,4,2016,Predator,111.24418522997617,9.804896062200253e-4
SouthCentral,4,2017,Herbivore,1502.902866349402,0.011537182705067267
SouthCentral,4,2017,Omnivor,470.18360225202184,3.484991311505869e-4
SouthCentral,4,2017,Predator,11.103130434782608,9.809086956521739e-5
SouthCentral,4,2018,Herbivore,6335.153596165402,0.02382322213003587
SouthCentral,4,2018,Omnivor,1002.934173492285,0.0035585461878825386
SouthCentral,4,2018,Predator,9.282285714285713,4.628e-5
SouthCentral,4,2019,Herbivore,5143.848410458968,0.022346766394038788
SouthCentral,4,2019,Omnivor,400.79387825417945,6.937948290654168e-4
SouthCentral,4,2019,Predator,31.14109090909091,2.7804545454545454e-4
SouthCentral,4,2020,Herbivore,15576.27545849439,0.09177454072682877
SouthCentral,4,2020,Omnivor,2202.8942182267374,0.012029217786115452
SouthCentral,4,2020,Predator,0,0
SouthCentral,4,2021,Herbivore,32935.00058842161,0.16400304863822346
SouthCentral,4,2021,Omnivor,912.7255175599724,0.004079621381767744
SouthCentral,4,2021,Predator,2.688,2.4e-5
SouthCentral,4,2022,Herbivore,18653.827903688572,0.10740696674888242
SouthCentral,4,2022,Omnivor,620.7350229303257,0.003084571890939184
SouthCentral,4,2022,Predator,2.6765454545454546,5.904545454545455e-5
SouthCentral,4,2023,Herbivore,2957.6658333333335,0.015713936666666668
SouthCentral,4,2023,Omnivor,573.46,2.1866416666666667e-4
SouthCentral,4,2023,Predator,125.2085,0.005730188333333334
SouthCentral,5,2010,Herbivore,11818.350426885827,0.0645728338226974
SouthCentral,5,2010,Omnivor,3672.060451271119,0.020584376960443965
SouthCentral,5,2010,Predator,23.653690533215624,2.2227774039109614e-4
SouthCentral,5,2011,Herbivore,3602.768074541807,0.017730631798081323
SouthCentral,5,2011,Omnivor,1466.3268729955694,0.0032545734565346917
SouthCentral,5,2011,Predator,41.887375,2.32663375e-4
SouthCentral,5,2012,Herbivore,10685.563490630984,0.05906562594705935
SouthCentral,5,2012,Omnivor,11466.909378517532,0.08385772289922835
SouthCentral,5,2012,Predator,16.1785,1.0626808333333332e-4
SouthCentral,5,2013,Herbivore,48874.58012571653,0.2381582122395713
SouthCentral,5,2013,Omnivor,17940.411793385803,0.1016602276316824
SouthCentral,5,2013,Predator,2.198,1.9625e-5
SouthCentral,5,2014,Herbivore,19385.929017644652,0.10241108968522869
SouthCentral,5,2014,Omnivor,18649.11813908675,0.11389607979774438
SouthCentral,5,2014,Predator,52.848976351097946,4.929805431787005e-4
SouthCentral,5,2015,Herbivore,30104.34496275966,0.14793725172210778
SouthCentral,5,2015,Omnivor,20001.289393846713,0.1388776734123087
SouthCentral,5,2015,Predator,14.82717091812271,2.981535748827834e-4
SouthCentral,5,2016,Herbivore,30168.68849668135,0.1483540956224541
SouthCentral,5,2016,Omnivor,11359.817866307641,0.057571442320379286
SouthCentral,5,2016,Predator,25.72325965576505,1.9366555380843288e-4
SouthCentral,5,2017,Herbivore,3017.224963185682,0.008502518180200987
SouthCentral,5,2017,Omnivor,1672.5043619962898,0.007596054440523037
SouthCentral,5,2017,Predator,37.60568270263569,1.5467761551652475e-4
SouthCentral,5,2018,Herbivore,12527.101066463694,0.05209192805311382
SouthCentral,5,2018,Omnivor,7627.462812055462,0.04876020826955782
SouthCentral,5,2018,Predator,20.276191695362808,3.7791858699199025e-5
SouthCentral,5,2019,Herbivore,8824.31272751723,0.044724621309673585
SouthCentral,5,2019,Omnivor,1677.3057213227407,0.007926340088267803
SouthCentral,5,2019,Predator,0.5201052631578948,4.264578947368422e-6
SouthCentral,5,2020,Herbivore,22372.079328797325,0.11572771858012357
SouthCentral,5,2020,Omnivor,16788.823948551097,0.11293489115525085
SouthCentral,5,2020,Predator,0,0
SouthCentral,5,2021,Herbivore,22592.98100737868,0.11555619482313875
SouthCentral,5,2021,Omnivor,6930.342011830757,0.04070432390975466
SouthCentral,5,2021,Predator,22.89555915409013,7.781574641548728e-5
SouthCentral,5,2022,Herbivore,34744.39270661209,0.1839901408923316
SouthCentral,5,2022,Omnivor,15707.268589643778,0.09633586067085254
SouthCentral,5,2022,Predator,1.0440636199586328,7.837427760784843e-6
SouthCentral,5,2023,Herbivore,1490.1680000000001,0.006221798333333334
SouthCentral,5,2023,Omnivor,291.23499999999996,1.20826e-4
SouthCentral,5,2023,Predator,8.118,7.150366666666666e-5
SouthCentral,6,2010,Herbivore,9111.292845283295,0.05249674209446249
SouthCentral,6,2010,Omnivor,16567.614935237347,0.1037416854109124
SouthCentral,6,2010,Predator,16.843205667709555,8.530049413063494e-5
SouthCentral,6,2011,Herbivore,3307.957355420433,0.01778553819177959
SouthCentral,6,2011,Omnivor,5793.283509936766,0.036183603725388896
SouthCentral,6,2011,Predator,9.742702702702703,1.10526e-4
SouthCentral,6,2012,Herbivore,12077.621034554832,0.0740785363283137
SouthCentral,6,2012,Omnivor,18056.05249235625,0.1216432702836648
SouthCentral,6,2012,Predator,77.13241801043611,7.803083107527265e-4
SouthCentral,6,2013,Herbivore,12578.738140458729,0.10159482756770971
SouthCentral,6,2013,Omnivor,17434.5956823265,0.11486130026197315
SouthCentral,6,2013,Predator,9.385940502315806,2.6394529594323066e-4
SouthCentral,6,2014,Herbivore,44017.47162229393,0.27039435219310337
SouthCentral,6,2014,Omnivor,23351.42314788036,0.1543250295744821
SouthCentral,6,2014,Predator,11.713407472762002,9.994835292322889e-4
SouthCentral,6,2015,Herbivore,40578.1287747727,0.23325274290177395
SouthCentral,6,2015,Omnivor,20344.087201339542,0.13384842882571404
SouthCentral,6,2015,Predator,9.226294255010034,6.96405483999172e-5
SouthCentral,6,2016,Herbivore,45900.682948615744,0.2599764022998454
SouthCentral,6,2016,Omnivor,21534.608046934914,0.1345225873829988
SouthCentral,6,2016,Predator,71.23599409250204,0.002317771650408459
SouthCentral,6,2017,Herbivore,4565.035941800934,0.03996428254052665
SouthCentral,6,2017,Omnivor,10682.354340230231,0.07500721585477604
SouthCentral,6,2017,Predator,41.491902475784165,2.5087731228340377e-4
SouthCentral,6,2018,Herbivore,26389.587757101915,0.17871449024051786
SouthCentral,6,2018,Omnivor,24527.607330279956,0.15685600577830183
SouthCentral,6,2018,Predator,12.10122760509748,1.532678850029271e-4
SouthCentral,6,2019,Herbivore,5462.333728076216,0.03116363136899604
SouthCentral,6,2019,Omnivor,9864.581376829734,0.07346186630594871
SouthCentral,6,2019,Predator,42.78523529411765,1.512694411764706e-4
SouthCentral,6,2020,Herbivore,25803.10749769484,0.1995900076497733
SouthCentral,6,2020,Omnivor,14379.870279509112,0.0945389450729353
SouthCentral,6,2020,Predator,5.076393329773473,2.6101984621123566e-4
SouthCentral,6,2021,Herbivore,30156.12452005699,0.2448732807087892
SouthCentral,6,2021,Omnivor,29753.47184934934,0.17912191239353653
SouthCentral,6,2021,Predator,18.539551297529822,7.617346341500887e-4
SouthCentral,6,2022,Herbivore,28892.469278851917,0.22911133922610866
SouthCentral,6,2022,Omnivor,16643.494720198516,0.11018833138242046
SouthCentral,6,2022,Predator,8.806633378260914,4.908314639965402e-4
SouthCentral,6,2023,Herbivore,2388.3126,0.0122125806
SouthCentral,6,2023,Omnivor,4236.9592999999995,0.0281689357
SouthCentral,6,2023,Predator,19.3068,5.60858e-5
SouthCentral,7,2010,Herbivore,11189.008092324984,0.0809112948322239
SouthCentral,7,2010,Omnivor,14246.068360155228,0.08978008481495614
SouthCentral,7,2010,Predator,19.552799999999998,2.4960666666666666e-5
SouthCentral,7,2011,Herbivore,3187.47904278625,0.013245544708107326
SouthCentral,7,2011,Omnivor,12017.672017186955,0.09123810616230076
SouthCentral,7,2011,Predator,22.607400000000002,1.125347e-4
SouthCentral,7,2012,Herbivore,6017.303854461489,0.060655906624005544
SouthCentral,7,2012,Omnivor,10130.272538622563,0.0646467270856525
SouthCentral,7,2012,Predator,6.882109509578101,1.4796354796108978e-4
SouthCentral,7,2013,Herbivore,12433.36585107247,0.1155947698314572
SouthCentral,7,2013,Omnivor,14365.49849145622,0.08532286609831587
SouthCentral,7,2013,Predator,18.906020785037008,5.343812262798975e-4
SouthCentral,7,2014,Herbivore,31889.515618179372,0.265993239525939
SouthCentral,7,2014,Omnivor,38036.33686590681,0.23047949527273817
SouthCentral,7,2014,Predator,29.470309763630024,0.001897328330932844
SouthCentral,7,2015,Herbivore,11219.844870494442,0.10292243392505968
SouthCentral,7,2015,Omnivor,20645.478410763993,0.12544784671214426
SouthCentral,7,2015,Predator,60.49451803128188,7.615052761961083e-4
SouthCentral,7,2016,Herbivore,18488.538191464024,0.11384114480485794
SouthCentral,7,2016,Omnivor,20336.282349886354,0.08976101556841658
SouthCentral,7,2016,Predator,129.42961853701064,0.0062698010779699545
SouthCentral,7,2017,Herbivore,11942.246066730382,0.030073681477407774
SouthCentral,7,2017,Omnivor,18974.588669911038,0.10324679985982609
SouthCentral,7,2017,Predator,208.661034197001,1.757144073338772e-4
SouthCentral,7,2018,Herbivore,22459.770517650595,0.15340462634014365
SouthCentral,7,2018,Omnivor,25333.84643320753,0.15840461439387357
SouthCentral,7,2018,Predator,208.44684489224022,0.002340335543269368
SouthCentral,7,2019,Herbivore,8766.488637553213,0.054575901068178105
SouthCentral,7,2019,Omnivor,16758.212719502484,0.11128815250127375
SouthCentral,7,2019,Predator,58.696370370370374,5.534342962962963e-4
SouthCentral,7,2020,Herbivore,21404.600692098586,0.26655631941960667
SouthCentral,7,2020,Omnivor,13952.653836487814,0.08656321253244391
SouthCentral,7,2020,Predator,24.977999999999998,6.635604814814815e-4
SouthCentral,7,2021,Herbivore,12483.379908349949,0.1055396818028588
SouthCentral,7,2021,Omnivor,17591.120131228894,0.10172328628918065
SouthCentral,7,2021,Predator,47.20573426820556,0.0019189952014320145
SouthCentral,7,2022,Herbivore,10656.29545,0.11518175850000001
SouthCentral,7,2022,Omnivor,9683.58235,0.0572073911
SouthCentral,7,2022,Predator,19.01015,7.341535e-4
SouthCentral,7,2023,Herbivore,5878.4000000000005,0.03646635825
SouthCentral,7,2023,Omnivor,6630.170349999999,0.03966131705
SouthCentral,7,2023,Predator,35.5893,1.1789894999999999e-4
SouthCentral,8,2010,Herbivore,4701.555545454546,0.03183879
SouthCentral,8,2010,Omnivor,9922.268227272727,0.053233062954545454
SouthCentral,8,2010,Predator,6.888,8.082409090909091e-5
SouthCentral,8,2011,Herbivore,2160.882909090909,0.012872571045454546
SouthCentral,8,2011,Omnivor,7665.546681818182,0.04339937640909091
SouthCentral,8,2011,Predator,23.74927272727273,2.5518413636363635e-4
SouthCentral,8,2012,Herbivore,2594.4116363636363,0.03183643409090909
SouthCentral,8,2012,Omnivor,8445.582681818181,0.048481803727272725
SouthCentral,8,2012,Predator,21.58281818181818,0.00029357768181818183
SouthCentral,8,2013,Herbivore,9716.31185,0.13252420485
SouthCentral,8,2013,Omnivor,20587.7098,0.12179131235
SouthCentral,8,2013,Predator,69.6866,0.00189597925
SouthCentral,8,2014,Herbivore,7799.665733333333,0.09936502666666668
SouthCentral,8,2014,Omnivor,22197.419133333333,0.13776827793333332
SouthCentral,8,2014,Predator,47.87786666666666,0.00397296
SouthCentral,8,2015,Herbivore,4074.7922727272726,0.046828567272727266
SouthCentral,8,2015,Omnivor,11351.742,0.06836290463636363
SouthCentral,8,2015,Predator,37.23863636363636,0.0014036300000000001
SouthCentral,8,2016,Herbivore,10068.76538095238,0.11530803133333332
SouthCentral,8,2016,Omnivor,13089.459095238095,0.062655277
SouthCentral,8,2016,Predator,124.83271428571427,0.0052433574761904765
SouthCentral,8,2017,Herbivore,8883.472136363636,0.024419925
SouthCentral,8,2017,Omnivor,13185.539181818182,0.059485457772727277
SouthCentral,8,2017,Predator,360.9265909090909,0.001852353909090909
SouthCentral,8,2018,Herbivore,21197.066,0.25101371435000003
SouthCentral,8,2018,Omnivor,20633.6859,0.09732622120000001
SouthCentral,8,2018,Predator,62.5025,0.00180402535
SouthCentral,8,2019,Herbivore,11567.59685,0.09496084465
SouthCentral,8,2019,Omnivor,16373.412199999999,0.0948531209
SouthCentral,8,2019,Predator,57.854949999999995,0.0016475870999999999
SouthCentral,8,2020,Herbivore,15030.33535,0.2169995673
SouthCentral,8,2020,Omnivor,8814.2014,0.05446058075
SouthCentral,8,2020,Predator,49.82785,0.00301
SouthCentral,8,2021,Herbivore,16811.48535,0.195208159
SouthCentral,8,2021,Omnivor,25472.56065,0.1639600981
SouthCentral,8,2021,Predator,49.3944,3.8380375e-4
SouthCentral,8,2022,Herbivore,10042.74745,0.14151864984999998
SouthCentral,8,2022,Omnivor,11712.4093,0.07299769345
SouthCentral,8,2022,Predator,15.3111,2.9661e-4
SouthCentral,8,2023,Herbivore,10232.345150000001,0.1362216285
SouthCentral,8,2023,Omnivor,9111.089399999999,0.05049743835
SouthCentral,8,2023,Predator,39.5762,0.00187299425
SouthCentral,9,2010,Herbivore,6209.23625,0.02213468125
SouthCentral,9,2010,Omnivor,8455.990249999999,0.04787444
SouthCentral,9,2010,Predator,35.345375000000004,0.002636475
SouthCentral,9,2011,Herbivore,5241.493,0.015627670909090906
SouthCentral,9,2011,Omnivor,5209.1089999999995,0.02051983909090909
SouthCentral,9,2011,Predator,170.6170909090909,3.602437272727273e-4
SouthCentral,9,2012,Herbivore,6282.875,0.0438318
SouthCentral,9,2012,Omnivor,6652.275636363636,0.036881287454545456
SouthCentral,9,2012,Predator,16.71427272727273,0.0011037272727272727
SouthCentral,9,2013,Herbivore,7121.614181818182,0.05384330727272727
SouthCentral,9,2013,Omnivor,7785.439181818182,0.04801350045454546
SouthCentral,9,2013,Predator,41.47727272727273,0.003883690909090909
SouthCentral,9,2014,Herbivore,11438.342454545455,0.10072015927272726
SouthCentral,9,2014,Omnivor,14207.148363636363,0.09137412418181819
SouthCentral,9,2014,Predator,81.06854545454546,0.006068951818181818
SouthCentral,9,2015,Herbivore,9469.444,0.082082058
SouthCentral,9,2015,Omnivor,14264.713500000002,0.0993457405
SouthCentral,9,2015,Predator,1509.6998999999998,0.10589739499999999
SouthCentral,9,2016,Herbivore,8217.015272727273,0.0981108909090909
SouthCentral,9,2016,Omnivor,17890.85290909091,0.10366324818181819
SouthCentral,9,2016,Predator,63.254909090909095,0.005606130636363636
SouthCentral,9,2017,Herbivore,7062.977545454545,0.013740197272727272
SouthCentral,9,2017,Omnivor,13784.73709090909,0.06269463145454546
SouthCentral,9,2017,Predator,723.5776363636363,0.001845247
SouthCentral,9,2018,Herbivore,8460.34688888889,0.10286941
SouthCentral,9,2018,Omnivor,14648.210111111111,0.09860273522222222
SouthCentral,9,2018,Predator,50.56611111111111,0.0018382585555555557
SouthCentral,9,2019,Herbivore,4595.136666666666,0.020532588888888887
SouthCentral,9,2019,Omnivor,7369.861,0.041514716888888886
SouthCentral,9,2019,Predator,35.52466666666667,4.250098888888889e-4
SouthCentral,9,2020,Herbivore,6859.133222222222,0.05473840333333333
SouthCentral,9,2020,Omnivor,4681.915888888889,0.027040315666666665
SouthCentral,9,2020,Predator,35.321000000000005,0.0023286033333333334
SouthCentral,9,2021,Herbivore,13613.829666666667,0.13241859555555555
SouthCentral,9,2021,Omnivor,13075.542,0.08699606522222222
SouthCentral,9,2021,Predator,26.87011111111111,0.0010877405555555556
SouthCentral,9,2022,Herbivore,13734.952333333333,0.13374566644444444
SouthCentral,9,2022,Omnivor,11221.076888888889,0.05209235344444444
SouthCentral,9,2022,Predator,8.699777777777777,1.684e-4
SouthCentral,9,2023,Herbivore,6065.8985555555555,0.05281474333333334
SouthCentral,9,2023,Omnivor,12000.376,0.06221180566666667
SouthCentral,9,2023,Predator,18.958555555555556,5.662548888888889e-4
SouthCentral,10,2010,Herbivore,2871.477,0.01061715625
SouthCentral,10,2010,Omnivor,5050.68425,0.031172353375
SouthCentral,10,2010,Predator,44.96575,0.004146225
SouthCentral,10,2011,Herbivore,3405.114,0.00773953890909091
SouthCentral,10,2011,Omnivor,4461.2190909090905,0.022798588727272726
SouthCentral,10,2011,Predator,8.415272727272727,8.113706363636363e-4
SouthCentral,10,2012,Herbivore,6919.783909090909,0.027268303636363636
SouthCentral,10,2012,Omnivor,6028.189636363636,0.03602464063636364
SouthCentral,10,2012,Predator,21.602545454545453,0.0018910923636363635
SouthCentral,10,2013,Herbivore,6492.101000000001,0.03651014590909091
SouthCentral,10,2013,Omnivor,8133.815636363636,0.04618846781818182
SouthCentral,10,2013,Predator,42.44018181818181,0.002748218181818182
SouthCentral,10,2014,Herbivore,7023.995666666667,0.060397818888888885
SouthCentral,10,2014,Omnivor,13350.036222222223,0.09375952088888889
SouthCentral,10,2014,Predator,383.9648888888889,0.028031733333333333
SouthCentral,10,2015,Herbivore,9688.412363636364,0.07214116599999999
SouthCentral,10,2015,Omnivor,9992.391545454546,0.06430917690909091
SouthCentral,10,2015,Predator,833.1076363636364,0.06382760463636364
SouthCentral,10,2016,Herbivore,4374.206,0.030755472
SouthCentral,10,2016,Omnivor,7714.5446,0.0525038468
SouthCentral,10,2016,Predator,48.673,0.004102607
SouthCentral,10,2017,Herbivore,12289.42488888889,0.011076563333333334
SouthCentral,10,2017,Omnivor,9267.722444444444,0.04239034055555556
SouthCentral,10,2017,Predator,145.33633333333333,4.858586666666667e-4
SouthCentral,10,2018,Herbivore,6620.276111111111,0.02989862
SouthCentral,10,2018,Omnivor,8564.005111111112,0.048109255555555556
SouthCentral,10,2018,Predator,68.86955555555555,0.002278341111111111
SouthCentral,10,2019,Herbivore,5451.595444444444,0.01552371111111111
SouthCentral,10,2019,Omnivor,4176.851333333333,0.018871463555555554
SouthCentral,10,2019,Predator,90.88833333333332,3.479557777777778e-4
SouthCentral,10,2020,Herbivore,10219.867444444444,0.05212959444444444
SouthCentral,10,2020,Omnivor,10314.626555555556,0.062208806444444445
SouthCentral,10,2020,Predator,23.657444444444444,0.00156
SouthCentral,10,2021,Herbivore,5667.380666666667,0.025843067777777777
SouthCentral,10,2021,Omnivor,5920.583,0.038504976777777776
SouthCentral,10,2021,Predator,17.254555555555555,8.726666666666667e-4
SouthCentral,10,2022,Herbivore,9552.552444444445,0.08485534111111111
SouthCentral,10,2022,Omnivor,10429.389777777778,0.06746654422222222
SouthCentral,10,2022,Predator,29.381444444444444,0.0018023333333333333
SouthCentral,10,2023,Herbivore,4286.146555555556,0.015176648888888889
SouthCentral,10,2023,Omnivor,6851.742888888889,0.03241188344444444
SouthCentral,10,2023,Predator,15.242111111111111,5.057217777777778e-4
