Region,Season,YearAdj,FunctionalGroup,BPUE,Grazing_m3
Suisun Marsh,Summer,2015,Herbivore,4648.558053969085,0.0048440907273021696
Suisun Marsh,Summer,2015,Omnivor,2385.949013475545,0.019867299087776517
Suisun Marsh,Summer,2015,Predator,2717.9815869437684,0.03554932532757634
Suisun Marsh,Summer,2016,Herbivore,7076.178502062325,0.007786818370606497
Suisun Marsh,Summer,2016,Omnivor,2057.449220594421,0.017108273081863284
Suisun Marsh,Summer,2016,Predator,1485.6551040669901,0.07750579410267908
Suisun Marsh,Summer,2017,Herbivore,4948.879544411855,0.015592938004642965
Suisun Marsh,Summer,2017,Omnivor,15263.546334367926,0.11960651490123635
Suisun Marsh,Summer,2017,Predator,944.6500310145611,0.08009041629120199
Suisun Marsh,Summer,2018,Herbivore,5185.8364538803435,0.005538406645393825
Suisun Marsh,Summer,2018,Omnivor,4171.609483228792,0.033874250237187806
Suisun Marsh,Summer,2018,Predator,2007.6313495220427,0.1227515098331384
Suisun Marsh,Summer,2019,Herbivore,2654.887119233579,0.006217367595839155
Suisun Marsh,Summer,2019,Omnivor,11043.459438385877,0.08409988478410897
Suisun Marsh,Summer,2019,Predator,1797.973720531453,0.12229068074141275
Suisun Marsh,Summer,2020,Herbivore,2518.979701023011,0.0025972164057099607
Suisun Marsh,Summer,2020,Omnivor,2038.8344078411862,0.014252166073424543
Suisun Marsh,Summer,2020,Predator,2477.568908837368,0.11998777463188383
Suisun Marsh,Summer,2021,Herbivore,1417.2885458392952,0.001515309596790786
Suisun Marsh,Summer,2021,Omnivor,723.4103416640156,0.005943018880114385
Suisun Marsh,Summer,2021,Predator,4910.357358993183,0.08369650680918467
Suisun Marsh,Summer,2022,Herbivore,1463.7978345410233,0.0015051653783675798
Suisun Marsh,Summer,2022,Omnivor,671.9739362246083,0.004507668916185164
Suisun Marsh,Summer,2022,Predator,2865.657055550971,0.03421909799080121
Suisun Marsh,Summer,2023,Herbivore,3304.850138888889,0.00833068113888889
Suisun Marsh,Summer,2023,Omnivor,7793.344472222223,0.06378002977777777
Suisun Marsh,Summer,2023,Predator,1405.3714055555556,0.10408684722222222
Suisun Marsh,Summer,2024,Herbivore,56.2836,4.3948049999999997e-4
Suisun Marsh,Summer,2024,Omnivor,2237.8297500000003,0.019044310850000003
Suisun Marsh,Summer,2024,Predator,3734.3442,0.334007345
Suisun Marsh,Winter,2010,Herbivore,2996.893625,0.00808259125
Suisun Marsh,Winter,2010,Omnivor,767.493875,0.0023332955
Suisun Marsh,Winter,2010,Predator,102.114875,0.004287
Suisun Marsh,Winter,2011,Herbivore,3168.387833333333,0.007875173166666668
Suisun Marsh,Winter,2011,Omnivor,616.3105833333334,0.002569185833333333
Suisun Marsh,Winter,2011,Predator,312.888,0.0167221
Suisun Marsh,Winter,2012,Herbivore,2309.481928571429,0.0030823
Suisun Marsh,Winter,2012,Omnivor,4495.480928571428,0.004155910928571429
Suisun Marsh,Winter,2012,Predator,443.35335714285713,0.019206721428571428
Suisun Marsh,Winter,2013,Herbivore,3134.688071428571,0.006091388571428572
Suisun Marsh,Winter,2013,Omnivor,2598.2502142857143,0.004799591000000001
Suisun Marsh,Winter,2013,Predator,603.2435,0.010871621428571428
Suisun Marsh,Winter,2014,Herbivore,7402.230071428571,0.019081116785714287
Suisun Marsh,Winter,2014,Omnivor,1095.7684285714286,0.007811607142857143
Suisun Marsh,Winter,2014,Predator,296.97614285714286,0.02235159414285714
Suisun Marsh,Winter,2015,Herbivore,5091.862714285715,0.01135717142857143
Suisun Marsh,Winter,2015,Omnivor,1002.292,0.005403099071428571
Suisun Marsh,Winter,2015,Predator,682.8154285714286,0.018899914285714286
Suisun Marsh,Winter,2016,Herbivore,8930.506785714286,0.027257147857142856
Suisun Marsh,Winter,2016,Omnivor,757.5612142857143,0.005008295571428571
Suisun Marsh,Winter,2016,Predator,771.3789285714286,0.04957689285714286
Suisun Marsh,Winter,2017,Herbivore,7285.022857142857,0.020838788285714286
Suisun Marsh,Winter,2017,Omnivor,2390.000642857143,0.006597087071428572
Suisun Marsh,Winter,2017,Predator,874.0575,0.023357367642857143
Suisun Marsh,Winter,2018,Herbivore,3148.6540714285716,0.005328352142857143
Suisun Marsh,Winter,2018,Omnivor,1135.755,0.007660533785714286
Suisun Marsh,Winter,2018,Predator,1057.1495714285713,0.02531925
Suisun Marsh,Winter,2019,Herbivore,4277.111642857143,0.007674258642857143
Suisun Marsh,Winter,2019,Omnivor,1921.266142857143,0.009227626785714286
Suisun Marsh,Winter,2019,Predator,455.05185714285716,0.026228609928571428
Suisun Marsh,Winter,2020,Herbivore,2412.535714285714,0.0032362099999999998
Suisun Marsh,Winter,2020,Omnivor,1837.0120714285715,0.0075634741428571425
Suisun Marsh,Winter,2020,Predator,434.41114285714286,0.008415964285714285
Suisun Marsh,Winter,2021,Herbivore,710.4685000000001,0.00297172
Suisun Marsh,Winter,2021,Omnivor,193.2095,0.0016083159999999998
Suisun Marsh,Winter,2021,Predator,2496.4735,0.2550688
Suisun Marsh,Winter,2022,Herbivore,4592.825071428571,0.008911223571428572
Suisun Marsh,Winter,2022,Omnivor,1221.4915,0.005235387
Suisun Marsh,Winter,2022,Predator,345.02142857142854,0.017443214285714284
Suisun Marsh,Winter,2023,Herbivore,4939.831999999999,0.01700965357142857
Suisun Marsh,Winter,2023,Omnivor,327.8949285714286,0.0011132133571428572
Suisun Marsh,Winter,2023,Predator,211.9297857142857,0.012316215214285714
Suisun Marsh,Winter,2024,Herbivore,1591.096,0.002675373333333333
Suisun Marsh,Winter,2024,Omnivor,1068.158888888889,0.006519917666666666
Suisun Marsh,Winter,2024,Predator,1159.821222222222,0.08560104444444444
